distance;prr;successes;opportunities
50,000000;0,993308;2078;2092
100,000000;0,963611;2039;2116
150,000000;0,887949;1680;1892
200,000000;0,838947;1594;1900
250,000000;0,789335;1199;1519
300,000000;0,753433;1207;1602
350,000000;0,832860;1465;1759
400,000000;0,772980;1253;1621
450,000000;0,691845;1035;1496
500,000000;0,668083;1101;1648
550,000000;0,561871;949;1689
600,000000;0,442205;746;1687
650,000000;0,253083;431;1703
700,000000;0,122255;206;1685
750,000000;0,084073;142;1689
800,000000;0,036970;61;1650
850,000000;0,007843;14;1785
900,000000;0,005195;10;1925
950,000000;0,001016;2;1969
1000,000000;0,000507;1;1972
1050,000000;0,000000;0;1
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
