distance;prr;successes;opportunities
50,000000;0,983348;3425;3483
100,000000;0,958573;2499;2607
150,000000;0,920068;1623;1764
200,000000;0,884688;936;1058
250,000000;0,873704;927;1061
300,000000;0,869648;914;1051
350,000000;0,854668;888;1039
400,000000;0,829222;874;1054
450,000000;0,813607;873;1073
500,000000;0,682493;920;1348
550,000000;0,534611;865;1618
600,000000;0,435115;912;2096
650,000000;0,410031;932;2273
700,000000;0,255814;583;2279
750,000000;0,096000;216;2250
800,000000;0,061668;139;2254
850,000000;0,016563;32;1932
900,000000;0,003113;5;1606
950,000000;0,000608;1;1644
1000,000000;0,000000;0;1898
1050,000000;0,000000;0;2
1100,000000;0,000000;0;0
1150,000000;0,000000;0;0
1200,000000;0,000000;0;0
1250,000000;0,000000;0;0
1300,000000;0,000000;0;0
1350,000000;0,000000;0;0
1400,000000;0,000000;0;0
1450,000000;0,000000;0;0
1500,000000;0,000000;0;0
1550,000000;0,000000;0;0
